97: (-0.10389, 0.02709, 0.12996), (-0.03137, -0.23969, 0.01194, 0.97027)
98: (-0.10818, 0.02309, 0.12803), (-0.04327, -0.26072, 0.01235, 0.96436)
99: (-0.11072, 0.02459, 0.12577), (-0.04554, -0.26960, 0.01218, 0.96182)
100: (-0.11346, 0.02492, 0.12368), (-0.04814, -0.28203, 0.01012, 0.95814)
101: (-0.11942, 0.02443, 0.11975), (-0.04904, -0.29584, 0.00678, 0.95395)
102: (-0.12273, 0.02391, 0.11703), (-0.05170, -0.31092, 0.00368, 0.94902)
103: (-0.12727, 0.02277, 0.11304), (-0.05528, -0.32186, 0.00152, 0.94517)
104: (-0.12727, 0.02311, 0.11190), (-0.05649, -0.32686, 0.00123, 0.94338)
105: (-0.13068, 0.02323, 0.10934), (-0.05984, -0.33922, -0.00099, 0.93880)
106: (-0.13413, 0.02419, 0.10644), (-0.06431, -0.34923, -0.00141, 0.93483)
107: (-0.13412, 0.02460, 0.10414), (-0.06603, -0.35587, -0.00303, 0.93220)
108: (-0.13491, 0.02444, 0.10312), (-0.06718, -0.36299, -0.00354, 0.92936)
109: (-0.13732, 0.02471, 0.10055), (-0.06563, -0.36900, -0.00283, 0.92711)
110: (-0.13757, 0.02345, 0.09974), (-0.06470, -0.37338, -0.00175, 0.92542)
111: (-0.13746, 0.02353, 0.09983), (-0.06267, -0.37439, 0.00037, 0.92515)
112: (-0.13903, 0.02314, 0.10045), (-0.06131, -0.37289, 0.00204, 0.92584)
113: (-0.13930, 0.02263, 0.10128), (-0.06083, -0.36933, 0.00004, 0.92730)
114: (-0.13692, 0.02355, 0.10207), (-0.06194, -0.36713, -0.00113, 0.92811)
115: (-0.13770, 0.02346, 0.10140), (-0.06254, -0.36206, 0.00035, 0.93005)
116: (-0.13567, 0.02379, 0.10350), (-0.06082, -0.35575, 0.00185, 0.93260)
117: (-0.13588, 0.02392, 0.10564), (-0.05967, -0.34707, 0.00230, 0.93594)
118: (-0.12918, 0.02609, 0.10781), (-0.05774, -0.33290, 0.00214, 0.94119)
119: (-0.12606, 0.02304, 0.11183), (-0.05548, -0.31101, 0.00125, 0.94878)
120: (-0.12241, 0.02224, 0.11443), (-0.05168, -0.29086, 0.00388, 0.95536)
121: (-0.11457, 0.02088, 0.11836), (-0.04528, -0.26498, 0.00233, 0.96319)
122: (-0.10716, 0.00796, 0.12559), (-0.03863, -0.23474, -0.00014, 0.97129)
123: (-0.10702, 0.00547, 0.12709), (-0.03479, -0.22375, -0.00016, 0.97403)
124: (-0.10422, -0.00024, 0.13419), (-0.03319, -0.19827, -0.00445, 0.97958)
125: (-0.09669, -0.00006, 0.14155), (-0.03179, -0.18328, -0.00968, 0.98250)
126: (-0.09545, -0.00371, 0.14371), (-0.02824, -0.15336, -0.01477, 0.98766)
127: (-0.09171, -0.00824, 0.14950), (-0.03257, -0.11803, -0.02300, 0.99221)
128: (-0.07728, -0.01481, 0.15368), (-0.03270, -0.07608, -0.02700, 0.99620)
129: (-0.06513, -0.01673, 0.15757), (-0.02813, -0.05886, -0.02335, 0.99760)
130: (-0.05783, -0.01989, 0.16244), (-0.02078, -0.02771, -0.00936, 0.99936)
131: (-0.05211, -0.01872, 0.16569), (-0.01920, -0.01512, -0.00340, 0.99970)
132: (-0.04686, -0.01730, 0.16932), (-0.02030, -0.00236, 0.00042, 0.99979)
133: (-0.04473, -0.01918, 0.17023), (-0.02229, 0.01453, 0.00425, 0.99964)
134: (-0.04034, -0.01930, 0.17056), (-0.02192, 0.02073, 0.00521, 0.99953)
135: (-0.03412, -0.01904, 0.17150), (-0.02116, 0.02864, 0.00604, 0.99935)
136: (-0.03219, -0.02150, 0.17090), (-0.02295, 0.04337, 0.00493, 0.99878)
137: (-0.02600, -0.01999, 0.17027), (-0.02275, 0.05510, 0.00275, 0.99822)
138: (-0.02410, -0.02258, 0.16940), (-0.02562, 0.06458, 0.00119, 0.99758)
139: (-0.01598, -0.02027, 0.16797), (-0.02545, 0.07207, 0.00049, 0.99707)
140: (-0.01262, -0.02293, 0.16774), (-0.02651, 0.07857, 0.00113, 0.99656)
141: (-0.00735, -0.02251, 0.16691), (-0.02591, 0.08339, 0.00128, 0.99618)
142: (-0.00286, -0.02096, 0.16550), (-0.02507, 0.08484, 0.00171, 0.99608)
143: (-0.00518, -0.02342, 0.16556), (-0.02638, 0.08831, 0.00125, 0.99574)
144: (-0.00388, -0.02231, 0.16607), (-0.02618, 0.09004, 0.00088, 0.99559)
145: (-0.00409, -0.02378, 0.16623), (-0.02758, 0.09077, 0.00011, 0.99549)
146: (-0.00323, -0.02153, 0.16763), (-0.02763, 0.09003, -0.00069, 0.99556)
147: (-0.00028, -0.02506, 0.16387), (-0.03087, 0.08484, -0.00186, 0.99591)
148: (-0.00247, -0.02098, 0.16695), (-0.02914, 0.08306, -0.00118, 0.99612)
149: (0.00082, -0.02339, 0.17134), (-0.04489, 0.07370, 0.00014, 0.99627)
150: (0.00732, -0.01491, 0.17357), (-0.05161, 0.05739, -0.00408, 0.99701)
151: (0.00673, -0.01096, 0.18018), (-0.04919, 0.04761, -0.00166, 0.99765)
152: (-0.00226, -0.01374, 0.19400), (-0.05455, 0.04101, 0.00420, 0.99766)
153: (-0.00788, -0.01094, 0.20441), (-0.06765, 0.03493, 0.00041, 0.99710)
154: (-0.01054, 0.00012, 0.21336), (-0.07729, 0.02482, -0.00442, 0.99669)
155: (-0.01524, 0.00356, 0.21818), (-0.07989, 0.02176, -0.00652, 0.99655)
156: (-0.01286, 0.00292, 0.22714), (-0.08548, 0.01254, -0.00759, 0.99623)
157: (-0.01468, -0.00126, 0.23614), (-0.09644, 0.00673, -0.00667, 0.99529)
158: (-0.01509, 0.00230, 0.24051), (-0.10555, 0.00094, -0.00579, 0.99440)
159: (-0.01965, 0.00445, 0.24529), (-0.11911, -0.00275, -0.00443, 0.99287)
160: (-0.01879, 0.00468, 0.24776), (-0.13279, -0.00575, -0.00786, 0.99110)
161: (-0.01875, 0.00825, 0.24834), (-0.14747, -0.01275, -0.01592, 0.98886)
162: (-0.01801, 0.00776, 0.24858), (-0.15315, -0.01535, -0.01690, 0.98794)
163: (-0.01989, 0.01112, 0.24955), (-0.15994, -0.01713, -0.01316, 0.98689)
164: (-0.01920, 0.00696, 0.25111), (-0.16523, -0.01762, -0.01112, 0.98604)
165: (-0.02009, 0.01005, 0.25170), (-0.17139, -0.01631, -0.00892, 0.98503)
166: (-0.01991, 0.01007, 0.25260), (-0.17533, -0.01561, -0.01004, 0.98433)
167: (-0.01971, 0.00984, 0.25290), (-0.17828, -0.01468, -0.01071, 0.98381)
168: (-0.02002, 0.01023, 0.25409), (-0.17935, -0.01401, -0.01101, 0.98362)
169: (-0.01970, 0.01050, 0.25421), (-0.17940, -0.01411, -0.01165, 0.98361)
170: (-0.01957, 0.00855, 0.25533), (-0.18078, -0.01435, -0.01190, 0.98335)
171: (-0.01866, 0.00952, 0.25517), (-0.17950, -0.01522, -0.01198, 0.98357)
172: (-0.01858, 0.01008, 0.25618), (-0.17616, -0.01699, -0.01189, 0.98414)
173: (-0.01947, 0.01038, 0.25735), (-0.17376, -0.01776, -0.01150, 0.98456)
174: (-0.01827, 0.01141, 0.25857), (-0.16941, -0.01759, -0.00726, 0.98536)
175: (-0.02052, 0.00972, 0.25787), (-0.17297, -0.01744, -0.00697, 0.98475)
176: (-0.02147, 0.01082, 0.25593), (-0.16557, -0.02052, -0.00328, 0.98598)
177: (-0.02227, 0.01086, 0.25462), (-0.16390, -0.01754, -0.00395, 0.98631)
178: (-0.02283, 0.00798, 0.25490), (-0.16346, -0.01568, 0.00030, 0.98643)
179: (-0.02335, 0.00853, 0.25579), (-0.15891, -0.01856, 0.00678, 0.98709)
180: (-0.02519, 0.00974, 0.25562), (-0.15768, -0.01947, 0.00748, 0.98727)
181: (-0.02214, 0.00911, 0.25537), (-0.15939, -0.02230, 0.00313, 0.98696)
182: (-0.02178, 0.00791, 0.25535), (-0.15846, -0.02050, 0.00158, 0.98715)
183: (-0.02134, 0.00701, 0.25585), (-0.15816, -0.01929, 0.00134, 0.98722)
184: (-0.02181, 0.00793, 0.25616), (-0.15774, -0.02009, 0.00136, 0.98727)
185: (-0.02241, 0.00755, 0.25600), (-0.15709, -0.02054, 0.00209, 0.98737)
186: (-0.02186, 0.00732, 0.25615), (-0.15740, -0.02176, 0.00198, 0.98729)
187: (-0.02119, 0.00692, 0.25618), (-0.15800, -0.02239, 0.00079, 0.98719)
188: (-0.02125, 0.00641, 0.25565), (-0.15756, -0.02188, -0.00166, 0.98727)
189: (-0.02138, 0.00547, 0.25602), (-0.15745, -0.02199, -0.00218, 0.98728)
190: (-0.02289, 0.00356, 0.25690), (-0.15764, -0.02276, 0.00136, 0.98723)
191: (-0.02229, 0.00572, 0.25661), (-0.15675, -0.02486, 0.00210, 0.98732)
192: (-0.02080, 0.00450, 0.25657), (-0.15568, -0.02607, 0.00259, 0.98746)
193: (-0.02009, 0.00518, 0.25613), (-0.15406, -0.02436, 0.00032, 0.98776)
194: (-0.01916, 0.00576, 0.25571), (-0.15392, -0.02295, -0.00310, 0.98781)
195: (-0.02075, 0.00536, 0.25540), (-0.15352, -0.02118, -0.00378, 0.98791)
196: (-0.01940, 0.00441, 0.25604), (-0.15387, -0.02352, -0.00272, 0.98781)
197: (-0.02043, 0.00375, 0.25609), (-0.15325, -0.02484, -0.00194, 0.98787)
198: (-0.02306, 0.00366, 0.25624), (-0.15164, -0.02754, -0.00003, 0.98805)
199: (-0.02326, 0.00123, 0.25636), (-0.15214, -0.02976, 0.00056, 0.98791)
200: (-0.02170, 0.00250, 0.25621), (-0.15246, -0.03056, -0.00047, 0.98784)
201: (-0.02214, 0.00452, 0.25496), (-0.15074, -0.02911, 0.00042, 0.98814)
202: (-0.02286, 0.00270, 0.25488), (-0.15119, -0.02624, -0.00017, 0.98816)
203: (-0.02103, 0.00303, 0.25488), (-0.15070, -0.02591, -0.00125, 0.98824)
204: (-0.02059, -0.00034, 0.25580), (-0.15218, -0.02633, -0.00144, 0.98800)
205: (-0.02464, 0.00201, 0.25541), (-0.15023, -0.02521, 0.00034, 0.98833)
206: (-0.02474, 0.00154, 0.25563), (-0.15025, -0.02570, 0.00095, 0.98831)
207: (-0.02376, -0.00076, 0.25631), (-0.15030, -0.02571, 0.00017, 0.98831)
208: (-0.02465, -0.00083, 0.25548), (-0.15069, -0.02351, -0.00057, 0.98830)
209: (-0.02332, 0.00257, 0.25454), (-0.14959, -0.02495, 0.00003, 0.98843)
210: (-0.02216, 0.00204, 0.25449), (-0.15059, -0.02630, 0.00087, 0.98825)
211: (-0.02361, 0.00371, 0.25423), (-0.14899, -0.02565, 0.00168, 0.98851)
212: (-0.02218, 0.00430, 0.25321), (-0.14878, -0.02568, 0.00094, 0.98854)
213: (-0.02200, 0.00238, 0.25264), (-0.14999, -0.02407, 0.00048, 0.98839)
214: (-0.02276, 0.00110, 0.25261), (-0.14977, -0.02351, -0.00047, 0.98844)
215: (-0.02189, 0.00029, 0.25251), (-0.14938, -0.02548, -0.00216, 0.98845)
216: (-0.02224, -0.00057, 0.25300), (-0.14752, -0.02756, -0.00191, 0.98867)
217: (-0.02338, -0.00179, 0.25280), (-0.14728, -0.02777, -0.00031, 0.98870)
218: (-0.02100, -0.00337, 0.25347), (-0.14848, -0.02926, 0.00085, 0.98848)
219: (-0.02389, -0.00004, 0.25331), (-0.14583, -0.02559, 0.00197, 0.98898)
220: (-0.02386, -0.00278, 0.25409), (-0.14784, -0.02469, 0.00239, 0.98870)
221: (-0.02197, -0.00284, 0.25477), (-0.14660, -0.02580, 0.00291, 0.98886)
222: (-0.02336, -0.00201, 0.25450), (-0.14522, -0.02503, 0.00207, 0.98908)
223: (-0.02168, -0.00154, 0.25417), (-0.14390, -0.02668, 0.00232, 0.98923)
224: (-0.02343, -0.00201, 0.25436), (-0.14263, -0.02614, 0.00374, 0.98942)
225: (-0.02476, -0.00156, 0.25475), (-0.14278, -0.02587, 0.00344, 0.98941)
226: (-0.02440, -0.00462, 0.25515), (-0.14506, -0.02677, 0.00358, 0.98905)
227: (-0.02514, -0.00176, 0.25497), (-0.14311, -0.02616, 0.00515, 0.98935)
228: (-0.02441, -0.00173, 0.25498), (-0.14350, -0.02744, 0.00578, 0.98925)
229: (-0.02693, -0.00126, 0.25432), (-0.14143, -0.02757, 0.00543, 0.98955)
230: (-0.02727, -0.00112, 0.25442), (-0.14084, -0.02812, 0.00506, 0.98962)
231: (-0.02681, -0.00317, 0.25533), (-0.14230, -0.02866, 0.00434, 0.98940)
232: (-0.02662, -0.00363, 0.25572), (-0.14238, -0.02923, 0.00437, 0.98937)
233: (-0.02720, -0.00387, 0.25547), (-0.14146, -0.02894, 0.00505, 0.98951)
234: (-0.02250, -0.00061, 0.25539), (-0.13813, -0.03233, 0.00515, 0.98987)
235: (-0.02680, -0.00608, 0.25584), (-0.14061, -0.03066, 0.00351, 0.98958)
236: (-0.02503, -0.00300, 0.25500), (-0.13772, -0.03132, 0.00361, 0.98997)
237: (-0.02355, -0.00155, 0.25402), (-0.13718, -0.03149, 0.00435, 0.99004)
238: (-0.02580, -0.00612, 0.25484), (-0.14086, -0.03055, 0.00466, 0.98955)
239: (-0.02641, -0.00504, 0.25450), (-0.14068, -0.03102, 0.00512, 0.98956)
240: (-0.02727, -0.00410, 0.25449), (-0.13923, -0.03257, 0.00583, 0.98971)
241: (-0.02593, -0.00642, 0.25470), (-0.13943, -0.03381, 0.00693, 0.98963)
242: (-0.02630, -0.00588, 0.25499), (-0.13873, -0.03394, 0.00622, 0.98973)
243: (-0.02806, -0.00455, 0.25447), (-0.13940, -0.03320, 0.00533, 0.98967)
244: (-0.02731, -0.00398, 0.25405), (-0.14003, -0.03431, 0.00703, 0.98953)
245: (-0.02650, -0.00793, 0.25552), (-0.14126, -0.03526, 0.00786, 0.98931)
246: (-0.02800, -0.00582, 0.25512), (-0.13984, -0.03476, 0.00766, 0.98953)
247: (-0.02534, -0.00632, 0.25466), (-0.14093, -0.03467, 0.00628, 0.98939)
248: (-0.02612, -0.00726, 0.25429), (-0.14180, -0.03354, 0.00600, 0.98931)
249: (-0.02266, -0.00413, 0.25375), (-0.13972, -0.03579, 0.00654, 0.98952)
250: (-0.02619, -0.00518, 0.25298), (-0.14059, -0.03421, 0.00696, 0.98945)
251: (-0.02879, -0.00502, 0.25287), (-0.13986, -0.03361, 0.00660, 0.98958)
252: (-0.02643, -0.00793, 0.25392), (-0.14107, -0.03600, 0.00570, 0.98933)
253: (-0.02911, -0.00778, 0.25445), (-0.14145, -0.03632, 0.00280, 0.98927)
254: (-0.02918, -0.00943, 0.25471), (-0.14226, -0.03661, 0.00284, 0.98915)
255: (-0.02774, -0.00532, 0.25366), (-0.13834, -0.03764, 0.00393, 0.98966)
256: (-0.02871, -0.00348, 0.25232), (-0.13624, -0.03505, 0.00380, 0.99005)
257: (-0.02632, -0.00770, 0.25312), (-0.13862, -0.03468, 0.00097, 0.98974)
258: (-0.02588, -0.00747, 0.25298), (-0.13923, -0.03583, -0.00328, 0.98961)
259: (-0.02675, -0.00831, 0.25322), (-0.13927, -0.03618, -0.00358, 0.98959)
260: (-0.02555, -0.00369, 0.25299), (-0.13600, -0.03789, -0.00160, 0.98998)
261: (-0.03012, -0.00831, 0.25362), (-0.13860, -0.03595, 0.00110, 0.98969)
262: (-0.02776, -0.00978, 0.25437), (-0.13929, -0.03612, 0.00184, 0.98959)
263: (-0.02468, -0.00622, 0.25408), (-0.13661, -0.03618, 0.00181, 0.98996)
264: (-0.02789, -0.00658, 0.25379), (-0.13659, -0.03291, 0.00119, 0.99008)
265: (-0.02622, -0.00692, 0.25405), (-0.13694, -0.03316, 0.00092, 0.99002)
266: (-0.02573, -0.00773, 0.25469), (-0.13764, -0.03342, -0.00027, 0.98992)
267: (-0.02745, -0.00651, 0.25404), (-0.13662, -0.03264, -0.00014, 0.99009)
268: (-0.02462, -0.00766, 0.25433), (-0.13671, -0.03454, -0.00159, 0.99001)
269: (-0.02828, -0.00599, 0.25407), (-0.13461, -0.03210, -0.00289, 0.99037)
270: (-0.02594, -0.00985, 0.25438), (-0.13394, -0.03361, -0.00146, 0.99042)
271: (-0.02697, -0.00765, 0.25375), (-0.13335, -0.03311, -0.00299, 0.99051)
272: (-0.02447, -0.00932, 0.25380), (-0.13598, -0.03461, -0.00417, 0.99010)
273: (-0.02652, -0.00690, 0.25296), (-0.13380, -0.03235, -0.00319, 0.99048)
274: (-0.02549, -0.00619, 0.25327), (-0.13286, -0.03240, -0.00057, 0.99061)
275: (-0.02791, -0.00507, 0.25358), (-0.13270, -0.03179, -0.00117, 0.99065)
276: (-0.02724, -0.00715, 0.25354), (-0.13419, -0.03316, -0.00179, 0.99040)
277: (-0.02514, -0.00967, 0.25472), (-0.13493, -0.03529, 0.00019, 0.99023)
278: (-0.02441, -0.00722, 0.25424), (-0.13348, -0.03537, 0.00119, 0.99042)
279: (-0.02811, -0.00691, 0.25304), (-0.13482, -0.03219, -0.00005, 0.99035)
280: (-0.02348, -0.00804, 0.25362), (-0.13519, -0.03472, -0.00011, 0.99021)
281: (-0.02518, -0.00659, 0.25364), (-0.13177, -0.03564, 0.00021, 0.99064)
282: (-0.02670, -0.00991, 0.25456), (-0.13447, -0.03539, -0.00136, 0.99029)
283: (-0.02465, -0.00948, 0.25449), (-0.13384, -0.03718, -0.00105, 0.99031)
284: (-0.02576, -0.00919, 0.25446), (-0.13270, -0.03634, -0.00047, 0.99049)
285: (-0.02638, -0.00848, 0.25470), (-0.13341, -0.03649, -0.00118, 0.99039)
286: (-0.02805, -0.00819, 0.25456), (-0.13252, -0.03590, -0.00096, 0.99053)
287: (-0.02801, -0.01035, 0.25534), (-0.13355, -0.03610, -0.00102, 0.99038)
288: (-0.02461, -0.01100, 0.25522), (-0.13413, -0.03878, -0.00153, 0.99020)
289: (-0.02862, -0.00665, 0.25383), (-0.13256, -0.03730, -0.00164, 0.99047)
290: (-0.02523, -0.00830, 0.25406), (-0.13492, -0.04077, -0.00107, 0.99002)
291: (-0.03000, -0.00495, 0.25297), (-0.13439, -0.03952, 0.00044, 0.99014)
292: (-0.03100, -0.00787, 0.25277), (-0.13632, -0.03844, 0.00138, 0.98992)
293: (-0.02588, -0.01014, 0.25284), (-0.13882, -0.04043, -0.00004, 0.98949)
294: (-0.03222, -0.01021, 0.25242), (-0.13840, -0.03675, -0.00155, 0.98969)
295: (-0.03094, -0.00747, 0.25242), (-0.13382, -0.04021, 0.00002, 0.99019)
296: (-0.03009, -0.00844, 0.25290), (-0.13323, -0.04214, 0.00157, 0.99019)
297: (-0.03350, -0.00692, 0.25356), (-0.13211, -0.04204, 0.00388, 0.99034)
298: (-0.03012, -0.00950, 0.25402), (-0.13578, -0.04380, 0.00119, 0.98977)
