184: (-0.09947, -0.02380, -0.25192), (-0.50023, -0.29573, 0.05151, 0.81220)
185: (-0.10293, -0.02643, -0.25413), (-0.50073, -0.30391, 0.05228, 0.80881)
186: (-0.10416, -0.02906, -0.25717), (-0.50018, -0.31260, 0.05375, 0.80574)
187: (-0.10706, -0.02970, -0.26000), (-0.49973, -0.31595, 0.05416, 0.80468)
188: (-0.10893, -0.03324, -0.25997), (-0.50043, -0.32467, 0.05463, 0.80074)
189: (-0.11148, -0.03332, -0.26586), (-0.49967, -0.32904, 0.05557, 0.79936)
190: (-0.11234, -0.03420, -0.26742), (-0.49978, -0.33499, 0.05585, 0.79680)
191: (-0.11498, -0.03755, -0.26964), (-0.50042, -0.34075, 0.05594, 0.79394)
192: (-0.11726, -0.03780, -0.27427), (-0.49975, -0.34400, 0.05722, 0.79287)
193: (-0.12131, -0.04217, -0.27595), (-0.50048, -0.35082, 0.05722, 0.78941)
194: (-0.12072, -0.04227, -0.27821), (-0.49891, -0.35591, 0.05817, 0.78806)
195: (-0.12188, -0.04252, -0.28602), (-0.49632, -0.35873, 0.05962, 0.78831)
196: (-0.12659, -0.04590, -0.28198), (-0.49742, -0.36429, 0.05755, 0.78521)
197: (-0.12352, -0.04392, -0.28578), (-0.49530, -0.36772, 0.06026, 0.78475)
198: (-0.12729, -0.04801, -0.28198), (-0.49648, -0.37130, 0.05844, 0.78245)
199: (-0.12805, -0.04822, -0.28563), (-0.49506, -0.37506, 0.06037, 0.78141)
200: (-0.12954, -0.04904, -0.28799), (-0.49356, -0.37921, 0.06112, 0.78029)
201: (-0.13101, -0.04986, -0.29532), (-0.49116, -0.38300, 0.06348, 0.77977)
202: (-0.13500, -0.05321, -0.29247), (-0.49114, -0.39148, 0.06291, 0.77560)
203: (-0.14007, -0.06093, -0.29555), (-0.49147, -0.39422, 0.06084, 0.77417)
204: (-0.13947, -0.05802, -0.29981), (-0.48868, -0.40111, 0.06538, 0.77203)
205: (-0.14141, -0.06157, -0.29332), (-0.48943, -0.40870, 0.06398, 0.76768)
206: (-0.14214, -0.06366, -0.30349), (-0.48607, -0.41126, 0.06714, 0.76818)
207: (-0.14529, -0.06745, -0.30233), (-0.48506, -0.41677, 0.06732, 0.76583)
208: (-0.14382, -0.06655, -0.30379), (-0.48269, -0.42062, 0.07038, 0.76495)
209: (-0.14628, -0.07204, -0.30571), (-0.48064, -0.42387, 0.07016, 0.76446)
210: (-0.14713, -0.07307, -0.30660), (-0.47782, -0.42841, 0.07238, 0.76348)
211: (-0.14868, -0.07459, -0.30611), (-0.47413, -0.43370, 0.07369, 0.76267)
212: (-0.15152, -0.07871, -0.30612), (-0.47010, -0.43724, 0.07536, 0.76298)
213: (-0.14884, -0.07607, -0.30293), (-0.46651, -0.44262, 0.07794, 0.76183)
214: (-0.15174, -0.07975, -0.30331), (-0.46256, -0.44485, 0.07947, 0.76278)
215: (-0.15427, -0.08349, -0.30539), (-0.45810, -0.44617, 0.08165, 0.76447)
216: (-0.15748, -0.08790, -0.30271), (-0.45090, -0.45028, 0.08568, 0.76589)
217: (-0.16126, -0.09128, -0.30145), (-0.44415, -0.45091, 0.08941, 0.76903)
218: (-0.16436, -0.09267, -0.30081), (-0.43733, -0.44994, 0.09410, 0.77294)
219: (-0.16636, -0.09418, -0.30008), (-0.43188, -0.44885, 0.09612, 0.77638)
220: (-0.16644, -0.09419, -0.29466), (-0.42553, -0.44969, 0.09838, 0.77912)
221: (-0.16814, -0.09754, -0.28369), (-0.41707, -0.45107, 0.10084, 0.78257)
222: (-0.17336, -0.10387, -0.27833), (-0.41140, -0.44885, 0.09920, 0.78705)
223: (-0.17143, -0.09925, -0.27560), (-0.39938, -0.44559, 0.10497, 0.79431)
224: (-0.16841, -0.09582, -0.26989), (-0.38722, -0.44217, 0.10710, 0.80192)
225: (-0.16891, -0.09702, -0.26260), (-0.37695, -0.43788, 0.10752, 0.80908)
226: (-0.17154, -0.10006, -0.25708), (-0.36986, -0.43411, 0.10698, 0.81444)
227: (-0.17174, -0.10158, -0.25283), (-0.36489, -0.43219, 0.10673, 0.81772)
228: (-0.17179, -0.10148, -0.24859), (-0.35812, -0.42898, 0.10754, 0.82229)
229: (-0.17172, -0.10101, -0.24508), (-0.35433, -0.42707, 0.10846, 0.82480)
230: (-0.17110, -0.10241, -0.23922), (-0.34906, -0.42473, 0.10823, 0.82828)
231: (-0.16998, -0.10091, -0.23717), (-0.34398, -0.42306, 0.10928, 0.83112)
232: (-0.17129, -0.10444, -0.23286), (-0.34071, -0.42141, 0.10776, 0.83350)
233: (-0.17317, -0.10679, -0.23163), (-0.33664, -0.41859, 0.10752, 0.83660)
234: (-0.17260, -0.10745, -0.22650), (-0.32921, -0.41689, 0.10945, 0.84015)
235: (-0.17300, -0.10913, -0.22221), (-0.32182, -0.41457, 0.11044, 0.84402)
236: (-0.17153, -0.11080, -0.21282), (-0.30637, -0.40865, 0.11126, 0.85251)
237: (-0.17076, -0.11269, -0.20567), (-0.29672, -0.40337, 0.11002, 0.85857)
238: (-0.17030, -0.11131, -0.19930), (-0.28703, -0.39593, 0.10898, 0.86543)
239: (-0.16809, -0.11115, -0.19539), (-0.28434, -0.39181, 0.10791, 0.86833)
240: (-0.16763, -0.11123, -0.19129), (-0.28178, -0.38694, 0.10650, 0.87151)
241: (-0.16402, -0.10946, -0.18856), (-0.27765, -0.38314, 0.10580, 0.87460)
242: (-0.16315, -0.10996, -0.18491), (-0.27435, -0.37823, 0.10360, 0.87803)
243: (-0.16084, -0.11015, -0.18017), (-0.26986, -0.37414, 0.10175, 0.88139)
244: (-0.15966, -0.11015, -0.17664), (-0.26589, -0.36945, 0.10134, 0.88461)
245: (-0.15861, -0.11060, -0.17245), (-0.26103, -0.36474, 0.10102, 0.88805)
246: (-0.15657, -0.11170, -0.16523), (-0.25188, -0.35823, 0.09972, 0.89347)
247: (-0.15515, -0.11170, -0.16194), (-0.24637, -0.35409, 0.09875, 0.89676)
248: (-0.15417, -0.11236, -0.15753), (-0.24319, -0.34981, 0.09748, 0.89944)
249: (-0.15373, -0.11249, -0.15597), (-0.24149, -0.34672, 0.09755, 0.90108)
250: (-0.15311, -0.11253, -0.15152), (-0.24016, -0.34210, 0.09772, 0.90318)
251: (-0.15041, -0.11056, -0.15209), (-0.23855, -0.34047, 0.09874, 0.90411)
252: (-0.15139, -0.11366, -0.14760), (-0.23643, -0.33570, 0.09755, 0.90658)
253: (-0.15090, -0.11484, -0.14495), (-0.23355, -0.33360, 0.09616, 0.90825)
254: (-0.15021, -0.11392, -0.14125), (-0.22729, -0.32937, 0.09493, 0.91151)
255: (-0.14757, -0.11490, -0.13390), (-0.21962, -0.32396, 0.09099, 0.91572)
256: (-0.14583, -0.11452, -0.12695), (-0.21193, -0.31787, 0.09041, 0.91971)
257: (-0.14372, -0.11536, -0.11819), (-0.20669, -0.31127, 0.08835, 0.92336)
258: (-0.14273, -0.11449, -0.11358), (-0.20272, -0.30571, 0.08804, 0.92612)
259: (-0.14203, -0.11265, -0.10616), (-0.19809, -0.30038, 0.08709, 0.92895)
260: (-0.14037, -0.11077, -0.10163), (-0.19539, -0.29691, 0.08534, 0.93080)
261: (-0.13770, -0.10960, -0.09443), (-0.19090, -0.29160, 0.08288, 0.93363)
262: (-0.13602, -0.10938, -0.08796), (-0.18641, -0.28708, 0.08108, 0.93609)
263: (-0.13485, -0.10879, -0.08027), (-0.17965, -0.27856, 0.07908, 0.94015)
264: (-0.13236, -0.10868, -0.07675), (-0.17629, -0.27621, 0.07776, 0.94158)
265: (-0.13145, -0.10834, -0.07187), (-0.17167, -0.27083, 0.07608, 0.94414)
266: (-0.12941, -0.10839, -0.06864), (-0.16969, -0.26795, 0.07433, 0.94545)
267: (-0.12756, -0.10812, -0.06277), (-0.16481, -0.26379, 0.07133, 0.94772)
268: (-0.12633, -0.10809, -0.05999), (-0.16239, -0.26168, 0.07058, 0.94877)
269: (-0.12598, -0.10744, -0.05779), (-0.15934, -0.25918, 0.06905, 0.95009)
270: (-0.12354, -0.10704, -0.05449), (-0.15694, -0.25682, 0.06749, 0.95124)
271: (-0.12254, -0.10620, -0.05144), (-0.15329, -0.25375, 0.06516, 0.95282)
272: (-0.12070, -0.10366, -0.04881), (-0.14956, -0.25129, 0.06213, 0.95427)
273: (-0.11802, -0.10168, -0.04551), (-0.14775, -0.24855, 0.05870, 0.95548)
274: (-0.11565, -0.09995, -0.04232), (-0.14684, -0.24451, 0.05587, 0.95683)
275: (-0.11090, -0.09622, -0.03780), (-0.14508, -0.23681, 0.05131, 0.95929)
276: (-0.11035, -0.09581, -0.03483), (-0.14403, -0.23006, 0.04601, 0.96136)
277: (-0.10818, -0.09570, -0.03173), (-0.13827, -0.22664, 0.03925, 0.96331)
278: (-0.10423, -0.09256, -0.02821), (-0.13300, -0.22704, 0.03577, 0.96410)
279: (-0.10093, -0.09332, -0.02497), (-0.12972, -0.22669, 0.03234, 0.96475)
280: (-0.09654, -0.09240, -0.02234), (-0.12511, -0.22397, 0.02489, 0.96621)
281: (-0.09197, -0.08952, -0.01724), (-0.11997, -0.21740, 0.02096, 0.96845)
282: (-0.08724, -0.08777, -0.01011), (-0.12200, -0.20975, 0.02034, 0.96990)
283: (-0.08406, -0.08673, -0.00682), (-0.12421, -0.19721, 0.01890, 0.97228)
284: (-0.08257, -0.08685, -0.00345), (-0.12529, -0.18983, 0.01835, 0.97362)
285: (-0.08199, -0.08590, 0.00043), (-0.12328, -0.18172, 0.01561, 0.97547)
286: (-0.08048, -0.08463, 0.00188), (-0.11930, -0.18030, 0.01285, 0.97627)
287: (-0.07792, -0.08346, 0.00569), (-0.11739, -0.17947, 0.01201, 0.97666)
288: (-0.07624, -0.08221, 0.00688), (-0.11630, -0.17584, 0.01009, 0.97747)
289: (-0.07418, -0.08048, 0.00778), (-0.11604, -0.17353, 0.00782, 0.97794)
290: (-0.07316, -0.08099, 0.01004), (-0.11670, -0.17212, 0.00770, 0.97811)
291: (-0.07212, -0.08148, 0.01067), (-0.11578, -0.17076, 0.00609, 0.97847)
292: (-0.07127, -0.08324, 0.01142), (-0.11115, -0.16813, 0.00265, 0.97947)
293: (-0.06967, -0.08353, 0.01322), (-0.10511, -0.16443, 0.00119, 0.98077)
294: (-0.06936, -0.08271, 0.01466), (-0.09842, -0.15908, -0.00059, 0.98235)
295: (-0.06971, -0.08205, 0.01709), (-0.09336, -0.15759, -0.00338, 0.98308)
296: (-0.06833, -0.08169, 0.01752), (-0.09085, -0.15806, -0.00466, 0.98323)
297: (-0.06294, -0.07668, 0.02065), (-0.08441, -0.15227, -0.00628, 0.98471)
298: (-0.06123, -0.07373, 0.02248), (-0.08231, -0.14462, -0.00705, 0.98603)
299: (-0.05946, -0.07088, 0.02361), (-0.08009, -0.14354, -0.00902, 0.98636)
300: (-0.05636, -0.06652, 0.02334), (-0.07893, -0.14248, -0.01044, 0.98659)
301: (-0.05246, -0.06460, 0.02449), (-0.08180, -0.13866, -0.01151, 0.98689)
